pmid	pmcid	doi	journal	year	title	reason_not_readable
38926581		10.1038/s41586-024-07599-3	Nature	2024	Experimental observation of repulsively bound magnons.	no open full text in Europe PMC
38926574		10.1038/s41586-024-07561-3	Nature	2024	Measuring gravitational attraction with a lattice atom interferometer.	no open full text in Europe PMC
38926612		10.1038/s41586-024-07457-2	Nature	2024	Titanium:sapphire-on-insulator integrated lasers and amplifiers.	no open full text in Europe PMC
38926575		10.1038/s41586-024-07582-y	Nature	2024	Hotspot shelters stimulate frog resistance to chytridiomycosis.	no open full text in Europe PMC
38926576		10.1038/s41586-024-07585-9	Nature	2024	Oxylipins and metabolites from pyroptotic cells act as promoters of tissue repair.	no open full text in Europe PMC
38926617		10.1038/s41586-024-07534-6	Nature	2024	Explainable El Niño predictability from climate mode interactions.	no open full text in Europe PMC
38926586		10.1038/s41586-024-07625-4	Nature	2024	Unconventional superconductivity in chiral molecule-TaS<sub>2</sub> hybrid superlattices.	no open full text in Europe PMC
38925147		10.1038/s41586-024-07723-3	Nature	2024	Buried interface molecular hybrid for inverted perovskite solar cells.	no open full text in Europe PMC
38914112		10.1038/s41586-024-07704-6	Nature	2024	No massive black holes in the Milky Way halo.	no open full text in Europe PMC
38898280		10.1038/s41586-024-07560-4	Nature	2024	Room-temperature spin injection across a chiral perovskite/III-V interface.	no open full text in Europe PMC
38898293		10.1038/s41586-024-07521-x	Nature	2024	A molecular and cellular perspective on human brain evolution and tempo.	no open full text in Europe PMC
38898277		10.1038/s41586-024-07568-w	Nature	2024	Amazon forest biogeography predicts resilience and vulnerability to drought.	no open full text in Europe PMC
38898272		10.1038/s41586-024-07504-y	Nature	2024	Single-cell and spatial atlases of spinal cord injury in the Tabulae Paralytica.	no open full text in Europe PMC
38898295		10.1038/s41586-024-07479-w	Nature	2024	Atomic dynamics of electrified solid-liquid interfaces in liquid-cell TEM.	no open full text in Europe PMC
38898296		10.1038/s41586-024-07522-w	Nature	2024	Language is primarily a tool for communication rather than thought.	no open full text in Europe PMC
38898283		10.1038/s41586-024-07564-0	Nature	2024	Glassy gels toughened by solvent.	no open full text in Europe PMC
38898282		10.1038/s41586-024-07584-w	Nature	2024	Tunable superconductivity in electron- and hole-doped Bernal bilayer graphene.	no open full text in Europe PMC
38898276		10.1038/s41586-024-07574-y	Nature	2024	An alternative broad-specificity pathway for glycan breakdown in bacteria.	no open full text in Europe PMC
38885694		10.1038/s41586-024-07694-5	Nature	2024	Hydroamination of alkenes with dinitrogen and titanium polyhydrides.	no open full text in Europe PMC
38885695		10.1038/s41586-024-07695-4	Nature	2024	Catalytic glycosylation for minimally protected donors and acceptors.	no open full text in Europe PMC
38867129		10.1038/s41586-024-07434-9	Nature	2024	A two-site Kitaev chain in a two-dimensional electron gas.	no open full text in Europe PMC
38867130		10.1038/s41586-024-07452-7	Nature	2024	Possible shift in controls of the tropical Pacific surface warming pattern.	no open full text in Europe PMC
38867044		10.1038/s41586-024-07531-9	Nature	2024	Fabrication of red-emitting perovskite LEDs by stabilizing their octahedral structure.	no open full text in Europe PMC
38867039		10.1038/s41586-024-07485-y	Nature	2024	The respiratory system influences flight mechanics in soaring birds.	no open full text in Europe PMC
38867128		10.1038/s41586-024-07408-x	Nature	2024	A self-healing multispectral transparent adhesive peptide glass.	no open full text in Europe PMC
38867046		10.1038/s41586-024-07519-5	Nature	2024	Optical manipulation of the charge-density-wave state in RbV&lt;sub&gt;3&lt;/sub&gt;Sb&lt;sub&gt;5&lt;/sub&gt;.	no open full text in Europe PMC
38866052		10.1038/s41586-024-07669-6	Nature	2024	Maize smart-canopy architecture enhances yield at high densities.	no open full text in Europe PMC
38862025		10.1038/s41586-024-07675-8	Nature	2024	A general strategy for the synthesis of taxane diterpenes.	no open full text in Europe PMC
38858545		10.1038/s41586-024-07496-9	Nature	2024	Most nearby young star clusters formed in three massive complexes.	no open full text in Europe PMC
38840016		10.1038/s41586-024-07524-8	Nature	2024	Post-January 6th deplatforming reduced the reach of misinformation on Twitter.	no open full text in Europe PMC
38840013		10.1038/s41586-024-07417-w	Nature	2024	Misunderstanding the harms of online misinformation.	no open full text in Europe PMC
38839967		10.1038/s41586-024-07520-y	Nature	2024	A late-Ediacaran crown-group sponge animal.	no open full text in Europe PMC
38839957		10.1038/s41586-024-07503-z	Nature	2024	A virally encoded high-resolution screen of cytomegalovirus dependencies.	no open full text in Europe PMC
38839966		10.1038/s41586-024-07484-z	Nature	2024	Observation of edge states derived from topological helix chains.	no open full text in Europe PMC
38839961		10.1038/s41586-024-07518-6	Nature	2024	Fault-network geometry influences earthquake frictional behaviour.	no open full text in Europe PMC
38840015		10.1038/s41586-024-07334-y	Nature	2024	Injectable ultrasonic sensor for wireless monitoring of intracranial signals.	no open full text in Europe PMC
38839959		10.1038/s41586-024-07482-1	Nature	2024	Visualization of oxygen vacancies and self-doped ligand holes in La<sub>3</sub>Ni<sub>2</sub>O<sub>7-δ</sub>.	no open full text in Europe PMC
38831053		10.1038/s41586-024-07492-z	Nature	2024	Observation of Bose-Einstein condensation of dipolar molecules.	no open full text in Europe PMC
38811732		10.1038/s41586-024-07454-5	Nature	2024	Reproducible graphene synthesis by oxygen-free chemical vapour deposition.	no open full text in Europe PMC
38811729		10.1038/s41586-024-07486-x	Nature	2024	Pro-CRISPR PcrIIC1-associated Cas9 system for enhanced bacterial immunity.	no open full text in Europe PMC
38811711		10.1038/s41586-024-07299-y	Nature	2024	Streamflow seasonality in a snow-dwindling world.	no open full text in Europe PMC
38811736		10.1038/s41586-024-07455-4	Nature	2024	Nano-achiral complex composites for extreme polarization optics.	no open full text in Europe PMC
38811730		10.1038/s41586-024-07371-7	Nature	2024	Heterogeneous integration of spin-photon interfaces with a CMOS platform.	no open full text in Europe PMC
38811737		10.1038/s41586-024-07459-0	Nature	2024	A site-resolved two-dimensional quantum simulator with hundreds of trapped ions.	no open full text in Europe PMC
38811733		10.1038/s41586-024-07446-5	Nature	2024	Selective lignin arylation for biomass fractionation and benign bisphenols.	no open full text in Europe PMC
38811710		10.1038/s41586-024-07358-4	Nature	2024	A vision chip with complementary pathways for open-world sensing.	no open full text in Europe PMC
38806060		10.1038/s41586-024-07581-z	Nature	2024	Asymmetric hydrogenation of ketimines with minimally different alkyl groups.	no open full text in Europe PMC
38778108		10.1038/s41586-024-07383-3	Nature	2024	Strain-invariant stretchable radio-frequency electronics.	no open full text in Europe PMC
38778111		10.1038/s41586-024-07461-6	Nature	2024	Covalent targeted radioligands potentiate radionuclide therapy.	no open full text in Europe PMC
38776963		10.1038/s41586-024-07569-9	Nature	2024	Bitter taste TAS2R14 activation by intracellular tastants and cholesterol.	no open full text in Europe PMC
38778106		10.1038/s41586-024-07406-z	Nature	2024	Monolithic three-dimensional tier-by-tier integration via van der Waals lamination.	no open full text in Europe PMC
38778112		10.1038/s41586-024-07427-8	Nature	2024	Imaging surface structure and premelting of ice Ih with atomic resolution.	no open full text in Europe PMC
38776962		10.1038/s41586-024-07573-z	Nature	2024	Legionella effector LnaB is a phosphoryl-AMPylase that impairs phosphosignalling	no open full text in Europe PMC
38768634		10.1038/s41586-024-07514-w	Nature	2024	A high internal heat flux and large core in a warm Neptune exoplanet.	no open full text in Europe PMC
38750355		10.1038/s41586-024-07418-9	Nature	2024	Release of a ubiquitin brake activates OsCERK1-triggered immunity in rice.	no open full text in Europe PMC
38750365		10.1038/s41586-024-07443-8	Nature	2024	Engineered CD47 protects T cells for enhanced antitumour immunity.	no open full text in Europe PMC
38750235		10.1038/s41586-024-07308-0	Nature	2024	Creation of memory-memory entanglement in a metropolitan quantum network.	no open full text in Europe PMC
38750233		10.1038/s41586-024-07302-6	Nature	2024	Decoding the interplay between genetic and non-genetic drivers of metastasis.	no open full text in Europe PMC
38750364		10.1038/s41586-024-07431-y	Nature	2024	Superconducting diode effect and interference patterns in kagome CsV<sub>3</sub>Sb<sub>5</sub>.	no open full text in Europe PMC
38750362		10.1038/s41586-024-07390-4	Nature	2024	Suppressed thermal transport in silicon nanoribbons by inhomogeneous strain.	no open full text in Europe PMC
38750358		10.1038/s41586-024-07437-6	Nature	2024	Dimerization and antidepressant recognition at noradrenaline transporter.	no open full text in Europe PMC
38750234		10.1038/s41586-024-07366-4	Nature	2024	One-third of Southern Ocean productivity is supported by dust deposition.	no open full text in Europe PMC
38750367		10.1038/s41586-024-07398-w	Nature	2024	Dispersion-assisted high-dimensional photodetector.	no open full text in Europe PMC
38744323		10.1038/s41586-024-07512-y	Nature	2024	2023 summer warmth unparalleled over the past 2,000 years.	no open full text in Europe PMC
38720081		10.1038/s41586-024-07391-3	Nature	2024	Boron catalysis in a designer enzyme.	no open full text in Europe PMC
38720039		10.1038/s41586-024-07356-6	Nature	2024	Directly imaging spin polarons in a kinetically frustrated Hubbard system.	no open full text in Europe PMC
38710932		10.1038/s41586-024-07294-3	Nature	2024	Quantum control of a cat qubit with bit-flip times exceeding ten seconds.	no open full text in Europe PMC
38720078		10.1038/s41586-024-07375-3	Nature	2024	Self-oscillating polymeric refrigerator with high energy efficiency.	no open full text in Europe PMC
38720043		10.1038/s41586-024-07272-9	Nature	2024	Observation of Nagaoka polarons in a Fermi-Hubbard quantum simulator.	no open full text in Europe PMC
38720037		10.1038/s41586-024-07322-2	Nature	2024	The refinery of the future.	no open full text in Europe PMC
38718837		10.1038/s41586-024-07505-x	Nature	2024	Elastic films of single-crystal two-dimensional covalent organic frameworks.	no open full text in Europe PMC
38720080		10.1038/s41586-024-07363-7	Nature	2024	Long-range order enabled stability in quantum dot light-emitting diodes.	no open full text in Europe PMC
38720068		10.1038/s41586-024-07380-6	Nature	2024	A meta-analysis on global change drivers and the risk of infectious disease.	no open full text in Europe PMC
38720038		10.1038/s41586-024-07355-7	Nature	2024	All-optical subcycle microscopy on atomic length scales.	no open full text in Europe PMC
38720040		10.1038/s41586-024-07304-4	Nature	2024	An atomic boson sampler.	no open full text in Europe PMC
38718834		10.1038/s41586-024-07432-x	Nature	2024	A secondary atmosphere on the rocky exoplanet 55 Cancri e.	no open full text in Europe PMC
38720071		10.1038/s41586-024-07396-y	Nature	2024	Ligand cross-feeding resolves bacterial vitamin B&lt;sub&gt;12&lt;/sub&gt; auxotrophies.	no open full text in Europe PMC
38720041		10.1038/s41586-024-07362-8	Nature	2024	Chemical short-range disorder in lithium oxide cathodes.	no open full text in Europe PMC
38710931		10.1038/s41586-024-07261-y	Nature	2024	Venus water loss is dominated by HCO<sup>+</sup> dissociative recombination.	no open full text in Europe PMC
38693266		10.1038/s41586-024-07359-3	Nature	2024	3D genomic mapping reveals multifocality of human pancreatic precancers.	no open full text in Europe PMC
38693415		10.1038/s41586-024-07286-3	Nature	2024	Bevel-edge epitaxy of ferroelectric rhombohedral boron nitride single crystal.	no open full text in Europe PMC
38693259		10.1038/s41586-024-07351-x	Nature	2024	Mechanics of human embryo compaction.	no open full text in Europe PMC
38658757		10.1038/s41586-024-07285-4	Nature	2024	A magnetar giant flare in the nearby starburst galaxy M82.	no open full text in Europe PMC
38658756		10.1038/s41586-024-07372-6	Nature	2024	Periportal macrophages protect against commensal-driven liver inflammation.	no open full text in Europe PMC
38658686		10.1038/s41586-024-07271-w	Nature	2024	One-dimensional proximity superconductivity in the quantum Hall regime.	no open full text in Europe PMC
38658682		10.1038/s41586-024-07156-y	Nature	2024	Valleytronics in bulk MoS<sub>2</sub> with a topologic optical field.	no open full text in Europe PMC
38658760		10.1038/s41586-024-07339-7	Nature	2024	Growth of diamond in liquid metal at 1 atm pressure.	no open full text in Europe PMC
38658751		10.1038/s41586-024-07318-y	Nature	2024	Chemoproteomic discovery of a covalent allosteric inhibitor of WRN helicase.	no open full text in Europe PMC
38658763		10.1038/s41586-024-07343-x	Nature	2024	High-performance fibre battery with polymer gel electrolyte.	no open full text in Europe PMC
